:START_ID,:END_ID,:TYPE
hotel_0312,addr_1812,Address
hotel_0313,addr_1813,Address
hotel_0314,addr_1814,Address
hotel_0315,addr_1815,Address
hotel_0316,addr_1816,Address
hotel_0317,addr_1817,Address
hotel_0318,addr_1818,Address
hotel_0319,addr_1819,Address
hotel_0320,addr_1820,Address
hotel_0321,addr_1821,Address
hotel_0322,addr_1822,Address
hotel_0323,addr_1823,Address
hotel_0324,addr_1824,Address
hotel_0325,addr_1825,Address
hotel_0326,addr_1826,Address
hotel_0327,addr_1827,Address
hotel_0328,addr_1828,Address
hotel_0329,addr_1829,Address
hotel_0330,addr_1830,Address
hotel_0331,addr_1831,Address
hotel_0332,addr_1832,Address
hotel_0333,addr_1833,Address
hotel_0334,addr_1834,Address
hotel_0335,addr_1835,Address
hotel_0336,addr_1836,Address
hotel_0337,addr_1837,Address
hotel_0338,addr_1838,Address
hotel_0339,addr_1839,Address
hotel_0340,addr_1840,Address
hotel_0341,addr_1841,Address
hotel_0342,addr_1842,Address
hotel_0343,addr_1843,Address
hotel_0344,addr_1844,Address
hotel_0345,addr_1845,Address
hotel_0346,addr_1846,Address
hotel_0347,addr_1847,Address
hotel_0348,addr_1848,Address
hotel_0349,addr_1849,Address
hotel_0350,addr_1850,Address
hotel_0351,addr_1851,Address
hotel_0352,addr_1852,Address
hotel_0353,addr_1853,Address
hotel_0354,addr_1854,Address
hotel_0355,addr_1855,Address
hotel_0356,addr_1856,Address
hotel_0357,addr_1857,Address
hotel_0358,addr_1858,Address
hotel_0359,addr_1859,Address
hotel_0360,addr_1860,Address
hotel_0361,addr_1861,Address
hotel_0362,addr_1862,Address
hotel_0363,addr_1863,Address
hotel_0364,addr_1864,Address
hotel_0365,addr_1865,Address
hotel_0366,addr_1866,Address
hotel_0367,addr_1867,Address
hotel_0368,addr_1868,Address
hotel_0369,addr_1869,Address
hotel_0370,addr_1870,Address
hotel_0371,addr_1871,Address
hotel_0372,addr_1872,Address
hotel_0373,addr_1873,Address
hotel_0374,addr_1874,Address
hotel_0375,addr_1875,Address
hotel_0376,addr_1876,Address
hotel_0377,addr_1877,Address
hotel_0378,addr_1878,Address
hotel_0379,addr_1879,Address
hotel_0380,addr_1880,Address
hotel_0381,addr_1881,Address
hotel_0382,addr_1882,Address
hotel_0383,addr_1883,Address
hotel_0384,addr_1884,Address
hotel_0385,addr_1885,Address
hotel_0386,addr_1886,Address
hotel_0387,addr_1887,Address
hotel_0388,addr_1888,Address
hotel_0389,addr_1889,Address
hotel_0390,addr_1890,Address
hotel_0391,addr_1891,Address
hotel_0392,addr_1892,Address
hotel_0393,addr_1893,Address
hotel_0394,addr_1894,Address
hotel_0395,addr_1895,Address
hotel_0396,addr_1896,Address
hotel_0397,addr_1897,Address
hotel_0398,addr_1898,Address
hotel_0399,addr_1899,Address
hotel_0400,addr_1900,Address
hotel_0401,addr_1901,Address
hotel_0402,addr_1902,Address
hotel_0403,addr_1903,Address
hotel_0404,addr_1904,Address
hotel_0405,addr_1905,Address
hotel_0406,addr_1906,Address
hotel_0407,addr_1907,Address
hotel_0408,addr_1908,Address
hotel_0409,addr_1909,Address
hotel_0410,addr_1910,Address
hotel_0411,addr_1911,Address
hotel_0412,addr_1912,Address
hotel_0413,addr_1913,Address
hotel_0414,addr_1914,Address
hotel_0415,addr_1915,Address
hotel_0416,addr_1916,Address
hotel_0417,addr_1917,Address
hotel_0418,addr_1918,Address
hotel_0419,addr_1919,Address
hotel_0420,addr_1920,Address
hotel_0421,addr_1921,Address
hotel_0422,addr_1922,Address
hotel_0423,addr_1923,Address
hotel_0424,addr_1924,Address
hotel_0425,addr_1925,Address
hotel_0426,addr_1926,Address
hotel_0427,addr_1927,Address
hotel_0428,addr_1928,Address
hotel_0429,addr_1929,Address
hotel_0430,addr_1930,Address
hotel_0431,addr_1931,Address
hotel_0432,addr_1932,Address
hotel_0433,addr_1933,Address
hotel_0434,addr_1934,Address
hotel_0435,addr_1935,Address
hotel_0436,addr_1936,Address
hotel_0437,addr_1937,Address
hotel_0438,addr_1938,Address
hotel_0439,addr_1939,Address
hotel_0440,addr_1940,Address
hotel_0441,addr_1941,Address
hotel_0442,addr_1942,Address
hotel_0443,addr_1943,Address
hotel_0444,addr_1944,Address
hotel_0445,addr_1945,Address
hotel_0446,addr_1946,Address
hotel_0447,addr_1947,Address
hotel_0448,addr_1948,Address
hotel_0449,addr_1949,Address
hotel_0450,addr_1950,Address
hotel_0451,addr_1951,Address
hotel_0452,addr_1952,Address
hotel_0453,addr_1953,Address
hotel_0454,addr_1954,Address
hotel_0455,addr_1955,Address
hotel_0456,addr_1956,Address
hotel_0457,addr_1957,Address
hotel_0458,addr_1958,Address
hotel_0459,addr_1959,Address
hotel_0460,addr_1960,Address
hotel_0461,addr_1961,Address
hotel_0462,addr_1962,Address
hotel_0463,addr_1963,Address
hotel_0464,addr_1964,Address
hotel_0465,addr_1965,Address
hotel_0466,addr_1966,Address
hotel_0467,addr_1967,Address
hotel_0468,addr_1968,Address
hotel_0469,addr_1969,Address
hotel_0470,addr_1970,Address
hotel_0471,addr_1971,Address
hotel_0472,addr_1972,Address
hotel_0473,addr_1973,Address
hotel_0474,addr_1974,Address
hotel_0475,addr_1975,Address
hotel_0476,addr_1976,Address
hotel_0477,addr_1977,Address
hotel_0478,addr_1978,Address
hotel_0479,addr_1979,Address
hotel_0480,addr_1980,Address
hotel_0481,addr_1981,Address
hotel_0482,addr_1982,Address
hotel_0483,addr_1983,Address
hotel_0484,addr_1984,Address
hotel_0485,addr_1985,Address
hotel_0486,addr_1986,Address
hotel_0487,addr_1987,Address
hotel_0488,addr_1988,Address
hotel_0489,addr_1989,Address
hotel_0490,addr_1990,Address
hotel_0491,addr_1991,Address
hotel_0492,addr_1992,Address
hotel_0493,addr_1993,Address
hotel_0494,addr_1994,Address
hotel_0495,addr_1995,Address
hotel_0496,addr_1996,Address
hotel_0497,addr_1997,Address
hotel_0498,addr_1998,Address
hotel_0499,addr_1999,Address
hotel_0500,addr_2000,Address
hotel_0501,addr_2001,Address
hotel_0502,addr_2002,Address
hotel_0503,addr_2003,Address
hotel_0504,addr_2004,Address
hotel_0505,addr_2005,Address
hotel_0506,addr_2006,Address
hotel_0507,addr_2007,Address
hotel_0508,addr_2008,Address
hotel_0509,addr_2009,Address
hotel_0510,addr_2010,Address
hotel_0511,addr_2011,Address
hotel_0512,addr_2012,Address
hotel_0513,addr_2013,Address
hotel_0514,addr_2014,Address
hotel_0515,addr_2015,Address
hotel_0516,addr_2016,Address
hotel_0517,addr_2017,Address
hotel_0518,addr_2018,Address
hotel_0519,addr_2019,Address
hotel_0520,addr_2020,Address
hotel_0521,addr_2021,Address
hotel_0522,addr_2022,Address
hotel_0523,addr_2023,Address
hotel_0524,addr_2024,Address
hotel_0525,addr_2025,Address
hotel_0526,addr_2026,Address
hotel_0527,addr_2027,Address
hotel_0528,addr_2028,Address
hotel_0529,addr_2029,Address
hotel_0530,addr_2030,Address
hotel_0531,addr_2031,Address
hotel_0532,addr_2032,Address
hotel_0533,addr_2033,Address
hotel_0534,addr_2034,Address
hotel_0535,addr_2035,Address
hotel_0536,addr_2036,Address
hotel_0537,addr_2037,Address
hotel_0538,addr_2038,Address
hotel_0539,addr_2039,Address
hotel_0540,addr_2040,Address
hotel_0541,addr_2041,Address
hotel_0542,addr_2042,Address
hotel_0543,addr_2043,Address
hotel_0544,addr_2044,Address
hotel_0545,addr_2045,Address
hotel_0546,addr_2046,Address
hotel_0547,addr_2047,Address
hotel_0548,addr_2048,Address
hotel_0549,addr_2049,Address
hotel_0550,addr_2050,Address
hotel_0551,addr_2051,Address
hotel_0552,addr_2052,Address
hotel_0553,addr_2053,Address
hotel_0554,addr_2054,Address
hotel_0555,addr_2055,Address
hotel_0556,addr_2056,Address
hotel_0557,addr_2057,Address
hotel_0558,addr_2058,Address
hotel_0559,addr_2059,Address
hotel_0560,addr_2060,Address
hotel_0561,addr_2061,Address
hotel_0562,addr_2062,Address
hotel_0563,addr_2063,Address
hotel_0564,addr_2064,Address
hotel_0565,addr_2065,Address
hotel_0566,addr_2066,Address
hotel_0567,addr_2067,Address
hotel_0568,addr_2068,Address
hotel_0569,addr_2069,Address
hotel_0570,addr_2070,Address
hotel_0571,addr_2071,Address
hotel_0572,addr_2072,Address
hotel_0573,addr_2073,Address
hotel_0574,addr_2074,Address
hotel_0575,addr_2075,Address
hotel_0576,addr_2076,Address
hotel_0577,addr_2077,Address
hotel_0578,addr_2078,Address
hotel_0579,addr_2079,Address
hotel_0580,addr_2080,Address
hotel_0581,addr_2081,Address
hotel_0582,addr_2082,Address
hotel_0583,addr_2083,Address
hotel_0584,addr_2084,Address
hotel_0585,addr_2085,Address
hotel_0586,addr_2086,Address
hotel_0587,addr_2087,Address
hotel_0588,addr_2088,Address
hotel_0589,addr_2089,Address
hotel_0590,addr_2090,Address
hotel_0591,addr_2091,Address
hotel_0592,addr_2092,Address
hotel_0593,addr_2093,Address
hotel_0594,addr_2094,Address
hotel_0595,addr_2095,Address
hotel_0596,addr_2096,Address
hotel_0597,addr_2097,Address
hotel_0598,addr_2098,Address
hotel_0599,addr_2099,Address
hotel_0600,addr_2100,Address
hotel_0601,addr_2101,Address
hotel_0602,addr_2102,Address
hotel_0603,addr_2103,Address
hotel_0604,addr_2104,Address
hotel_0605,addr_2105,Address
hotel_0606,addr_2106,Address
hotel_0607,addr_2107,Address
hotel_0608,addr_2108,Address
hotel_0609,addr_2109,Address
hotel_0610,addr_2110,Address
hotel_0611,addr_2111,Address
hotel_0612,addr_2112,Address
hotel_0613,addr_2113,Address
hotel_0614,addr_2114,Address
hotel_0615,addr_2115,Address
hotel_0616,addr_2116,Address
hotel_0617,addr_2117,Address
hotel_0618,addr_2118,Address
hotel_0619,addr_2119,Address
hotel_0620,addr_2120,Address
hotel_0621,addr_2121,Address
hotel_0622,addr_2122,Address
hotel_0623,addr_2123,Address
hotel_0624,addr_2124,Address
hotel_0625,addr_2125,Address
hotel_0626,addr_2126,Address
hotel_0627,addr_2127,Address
hotel_0628,addr_2128,Address
hotel_0629,addr_2129,Address
hotel_0630,addr_2130,Address
hotel_0631,addr_2131,Address
hotel_0632,addr_2132,Address
hotel_0633,addr_2133,Address
hotel_0634,addr_2134,Address
hotel_0635,addr_2135,Address
hotel_0636,addr_2136,Address
hotel_0637,addr_2137,Address
hotel_0638,addr_2138,Address
hotel_0639,addr_2139,Address
hotel_0640,addr_2140,Address
hotel_0641,addr_2141,Address
hotel_0642,addr_2142,Address
hotel_0643,addr_2143,Address
hotel_0644,addr_2144,Address
hotel_0645,addr_2145,Address
hotel_0646,addr_2146,Address
hotel_0647,addr_2147,Address
hotel_0648,addr_2148,Address
hotel_0649,addr_2149,Address
hotel_0650,addr_2150,Address
hotel_0651,addr_2151,Address
hotel_0652,addr_2152,Address
hotel_0653,addr_2153,Address
hotel_0654,addr_2154,Address
hotel_0655,addr_2155,Address
hotel_0656,addr_2156,Address
hotel_0657,addr_2157,Address
hotel_0658,addr_2158,Address
hotel_0659,addr_2159,Address
hotel_0660,addr_2160,Address
hotel_0661,addr_2161,Address
hotel_0662,addr_2162,Address
hotel_0663,addr_2163,Address
hotel_0664,addr_2164,Address
hotel_0665,addr_2165,Address
hotel_0666,addr_2166,Address
hotel_0667,addr_2167,Address
hotel_0668,addr_2168,Address
hotel_0669,addr_2169,Address
hotel_0670,addr_2170,Address
hotel_0671,addr_2171,Address
hotel_0672,addr_2172,Address
hotel_0673,addr_2173,Address
hotel_0674,addr_2174,Address
hotel_0675,addr_2175,Address
hotel_0676,addr_2176,Address
hotel_0677,addr_2177,Address
hotel_0678,addr_2178,Address
hotel_0679,addr_2179,Address
hotel_0680,addr_2180,Address
hotel_0681,addr_2181,Address
hotel_0682,addr_2182,Address
hotel_0683,addr_2183,Address
hotel_0684,addr_2184,Address
hotel_0685,addr_2185,Address
hotel_0686,addr_2186,Address
hotel_0687,addr_2187,Address
hotel_0688,addr_2188,Address
hotel_0689,addr_2189,Address
hotel_0690,addr_2190,Address
hotel_0691,addr_2191,Address
hotel_0692,addr_2192,Address
hotel_0693,addr_2193,Address
hotel_0694,addr_2194,Address
hotel_0695,addr_2195,Address
hotel_0696,addr_2196,Address
hotel_0697,addr_2197,Address
hotel_0698,addr_2198,Address
hotel_0699,addr_2199,Address
hotel_0700,addr_2200,Address
hotel_0701,addr_2201,Address
hotel_0702,addr_2202,Address
hotel_0703,addr_2203,Address
hotel_0704,addr_2204,Address
hotel_0705,addr_2205,Address
hotel_0706,addr_2206,Address
hotel_0707,addr_2207,Address
hotel_0708,addr_2208,Address
hotel_0709,addr_2209,Address
hotel_0710,addr_2210,Address
hotel_0711,addr_2211,Address
hotel_0712,addr_2212,Address
hotel_0713,addr_2213,Address
hotel_0714,addr_2214,Address
hotel_0715,addr_2215,Address
hotel_0716,addr_2216,Address
hotel_0717,addr_2217,Address
hotel_0718,addr_2218,Address
hotel_0719,addr_2219,Address
hotel_0720,addr_2220,Address
hotel_0721,addr_2221,Address
hotel_0722,addr_2222,Address
hotel_0723,addr_2223,Address
hotel_0724,addr_2224,Address
hotel_0725,addr_2225,Address
hotel_0726,addr_2226,Address
hotel_0727,addr_2227,Address
hotel_0728,addr_2228,Address
hotel_0729,addr_2229,Address
hotel_0730,addr_2230,Address
hotel_0731,addr_2231,Address
hotel_0732,addr_2232,Address
hotel_0733,addr_2233,Address
hotel_0734,addr_2234,Address
hotel_0735,addr_2235,Address
hotel_0736,addr_2236,Address
hotel_0737,addr_2237,Address
hotel_0738,addr_2238,Address
hotel_0739,addr_2239,Address
hotel_0740,addr_2240,Address
hotel_0741,addr_2241,Address
hotel_0742,addr_2242,Address
hotel_0743,addr_2243,Address
hotel_0744,addr_2244,Address
hotel_0745,addr_2245,Address
hotel_0746,addr_2246,Address
hotel_0747,addr_2247,Address
hotel_0748,addr_2248,Address
hotel_0749,addr_2249,Address
hotel_0750,addr_2250,Address
hotel_0751,addr_2251,Address
hotel_0752,addr_2252,Address
hotel_0753,addr_2253,Address
hotel_0754,addr_2254,Address
hotel_0755,addr_2255,Address
hotel_0756,addr_2256,Address
hotel_0757,addr_2257,Address
hotel_0758,addr_2258,Address
hotel_0759,addr_2259,Address
hotel_0760,addr_2260,Address
hotel_0761,addr_2261,Address
hotel_0762,addr_2262,Address
hotel_0763,addr_2263,Address
hotel_0764,addr_2264,Address
hotel_0765,addr_2265,Address
hotel_0766,addr_2266,Address
hotel_0767,addr_2267,Address
hotel_0768,addr_2268,Address
hotel_0769,addr_2269,Address
hotel_0770,addr_2270,Address
hotel_0771,addr_2271,Address
hotel_0772,addr_2272,Address
hotel_0773,addr_2273,Address
hotel_0774,addr_2274,Address
hotel_0775,addr_2275,Address
hotel_0776,addr_2276,Address
hotel_0777,addr_2277,Address
hotel_0778,addr_2278,Address
hotel_0779,addr_2279,Address
hotel_0780,addr_2280,Address
hotel_0781,addr_2281,Address
hotel_0782,addr_2282,Address
hotel_0783,addr_2283,Address
hotel_0784,addr_2284,Address
hotel_0785,addr_2285,Address
hotel_0786,addr_2286,Address
hotel_0787,addr_2287,Address
hotel_0788,addr_2288,Address
hotel_0789,addr_2289,Address
hotel_0790,addr_2290,Address
hotel_0791,addr_2291,Address
hotel_0792,addr_2292,Address
hotel_0793,addr_2293,Address
hotel_0794,addr_2294,Address
hotel_0795,addr_2295,Address
hotel_0796,addr_2296,Address
shop_0001,addr_2297,Address
shop_0002,addr_2298,Address
shop_0003,addr_2299,Address
shop_0004,addr_2300,Address
shop_0005,addr_2301,Address
shop_0006,addr_2302,Address
shop_0007,addr_2303,Address
shop_0008,addr_2304,Address
shop_0009,addr_2305,Address
shop_0010,addr_2306,Address
shop_0011,addr_2307,Address
shop_0012,addr_2308,Address
shop_0013,addr_2309,Address
shop_0014,addr_2310,Address
shop_0015,addr_2311,Address
shop_0016,addr_2312,Address
shop_0017,addr_2313,Address
shop_0018,addr_2314,Address
shop_0019,addr_2315,Address
shop_0020,addr_2316,Address
shop_0021,addr_2317,Address
shop_0022,addr_2318,Address
shop_0023,addr_2319,Address
shop_0024,addr_2320,Address
shop_0025,addr_2321,Address
shop_0026,addr_2322,Address
shop_0027,addr_2323,Address
shop_0028,addr_2324,Address
shop_0029,addr_2325,Address
shop_0030,addr_2326,Address
shop_0031,addr_2327,Address
shop_0032,addr_2328,Address
shop_0033,addr_2329,Address
shop_0034,addr_2330,Address
shop_0035,addr_2331,Address
shop_0036,addr_2332,Address
shop_0037,addr_2333,Address
shop_0038,addr_2334,Address
shop_0039,addr_2335,Address
shop_0040,addr_2336,Address
shop_0041,addr_2337,Address
shop_0042,addr_2338,Address
shop_0043,addr_2339,Address
shop_0044,addr_2340,Address
shop_0045,addr_2341,Address
shop_0046,addr_2342,Address
shop_0047,addr_2343,Address
shop_0048,addr_2344,Address
shop_0049,addr_2345,Address
shop_0050,addr_2346,Address
shop_0051,addr_2347,Address
shop_0052,addr_2348,Address
shop_0053,addr_2349,Address
shop_0054,addr_2350,Address
shop_0055,addr_2351,Address
shop_0056,addr_2352,Address
shop_0057,addr_2353,Address
shop_0058,addr_2354,Address
shop_0059,addr_2355,Address
shop_0060,addr_2356,Address
shop_0061,addr_2357,Address
shop_0062,addr_2358,Address
shop_0063,addr_2359,Address
shop_0064,addr_2360,Address
shop_0065,addr_2361,Address
shop_0066,addr_2362,Address
shop_0067,addr_2363,Address
shop_0068,addr_2364,Address
shop_0069,addr_2365,Address
shop_0070,addr_2366,Address
shop_0071,addr_2367,Address
shop_0072,addr_2368,Address
shop_0073,addr_2369,Address
shop_0074,addr_2370,Address
shop_0075,addr_2371,Address
shop_0076,addr_2372,Address
shop_0077,addr_2373,Address
shop_0078,addr_2374,Address
shop_0079,addr_2375,Address
shop_0080,addr_2376,Address
shop_0081,addr_2377,Address
shop_0082,addr_2378,Address
shop_0083,addr_2379,Address
shop_0084,addr_2380,Address
shop_0085,addr_2381,Address
shop_0086,addr_2382,Address
shop_0087,addr_2383,Address
shop_0088,addr_2384,Address
shop_0089,addr_2385,Address
shop_0090,addr_2386,Address
shop_0091,addr_2387,Address
shop_0092,addr_2388,Address
shop_0093,addr_2389,Address
shop_0094,addr_2390,Address
shop_0095,addr_2391,Address
shop_0096,addr_2392,Address
shop_0097,addr_2393,Address
shop_0098,addr_2394,Address
shop_0099,addr_2395,Address
shop_0100,addr_2396,Address
shop_0101,addr_2397,Address
shop_0102,addr_2398,Address
shop_0103,addr_2399,Address
shop_0104,addr_2400,Address
shop_0105,addr_2401,Address
shop_0106,addr_2402,Address
shop_0107,addr_2403,Address
shop_0108,addr_2404,Address
shop_0109,addr_2405,Address
shop_0110,addr_2406,Address
shop_0111,addr_2407,Address
shop_0112,addr_2408,Address
shop_0113,addr_2409,Address
shop_0114,addr_2410,Address
shop_0115,addr_2411,Address
shop_0116,addr_2412,Address
shop_0117,addr_2413,Address
shop_0118,addr_2414,Address
shop_0119,addr_2415,Address
shop_0120,addr_2416,Address
shop_0121,addr_2417,Address
shop_0122,addr_2418,Address
shop_0123,addr_2419,Address
shop_0124,addr_2420,Address
shop_0125,addr_2421,Address
shop_0126,addr_2422,Address
shop_0127,addr_2423,Address
shop_0128,addr_2424,Address
shop_0129,addr_2425,Address
shop_0130,addr_2426,Address
shop_0131,addr_2427,Address
shop_0132,addr_2428,Address
shop_0133,addr_2429,Address
shop_0134,addr_2430,Address
shop_0135,addr_2431,Address
shop_0136,addr_2432,Address
shop_0137,addr_2433,Address
shop_0138,addr_2434,Address
shop_0139,addr_2435,Address
shop_0140,addr_2436,Address
shop_0141,addr_2437,Address
shop_0142,addr_2438,Address
shop_0143,addr_2439,Address
shop_0144,addr_2440,Address
shop_0145,addr_2441,Address
shop_0146,addr_2442,Address
shop_0147,addr_2443,Address
shop_0148,addr_2444,Address
shop_0149,addr_2445,Address
shop_0150,addr_2446,Address
shop_0151,addr_2447,Address
shop_0152,addr_2448,Address
shop_0153,addr_2449,Address
shop_0154,addr_2450,Address
shop_0155,addr_2451,Address
shop_0156,addr_2452,Address
shop_0157,addr_2453,Address
shop_0158,addr_2454,Address
shop_0159,addr_2455,Address
shop_0160,addr_2456,Address
shop_0161,addr_2457,Address
shop_0162,addr_2458,Address
shop_0163,addr_2459,Address
shop_0164,addr_2460,Address
shop_0165,addr_2461,Address
shop_0166,addr_2462,Address
shop_0167,addr_2463,Address
shop_0168,addr_2464,Address
shop_0169,addr_2465,Address
shop_0170,addr_2466,Address
shop_0171,addr_2467,Address
shop_0172,addr_2468,Address
shop_0173,addr_2469,Address
shop_0174,addr_2470,Address
shop_0175,addr_2471,Address
shop_0176,addr_2472,Address
shop_0177,addr_2473,Address
shop_0178,addr_2474,Address
shop_0179,addr_2475,Address
shop_0180,addr_2476,Address
shop_0181,addr_2477,Address
shop_0182,addr_2478,Address
shop_0183,addr_2479,Address
shop_0184,addr_2480,Address
shop_0185,addr_2481,Address
shop_0186,addr_2482,Address
shop_0187,addr_2483,Address
shop_0188,addr_2484,Address
shop_0189,addr_2485,Address
shop_0190,addr_2486,Address
shop_0191,addr_2487,Address
shop_0192,addr_2488,Address
shop_0193,addr_2489,Address
shop_0194,addr_2490,Address
shop_0195,addr_2491,Address
shop_0196,addr_2492,Address
shop_0197,addr_2493,Address
shop_0198,addr_2494,Address
shop_0199,addr_2495,Address
shop_0200,addr_2496,Address
shop_0201,addr_2497,Address
shop_0202,addr_2498,Address
shop_0203,addr_2499,Address
shop_0204,addr_2500,Address
shop_0205,addr_2501,Address
shop_0206,addr_2502,Address
shop_0207,addr_2503,Address
shop_0208,addr_2504,Address
shop_0209,addr_2505,Address
shop_0210,addr_2506,Address
shop_0211,addr_2507,Address
shop_0212,addr_2508,Address
shop_0213,addr_2509,Address
shop_0214,addr_2510,Address
shop_0215,addr_2511,Address
shop_0216,addr_2512,Address
shop_0217,addr_2513,Address
shop_0218,addr_2514,Address
shop_0219,addr_2515,Address
shop_0220,addr_2516,Address
shop_0221,addr_2517,Address
shop_0222,addr_2518,Address
shop_0223,addr_2519,Address
shop_0224,addr_2520,Address
shop_0225,addr_2521,Address
shop_0226,addr_2522,Address
shop_0227,addr_2523,Address
shop_0228,addr_2524,Address
shop_0229,addr_2525,Address
shop_0230,addr_2526,Address
shop_0231,addr_2527,Address
shop_0232,addr_2528,Address
shop_0233,addr_2529,Address
shop_0234,addr_2530,Address
shop_0235,addr_2531,Address
shop_0236,addr_2532,Address
shop_0237,addr_2533,Address
shop_0238,addr_2534,Address
shop_0239,addr_2535,Address
shop_0240,addr_2536,Address
shop_0241,addr_2537,Address
shop_0242,addr_2538,Address
shop_0243,addr_2539,Address
shop_0244,addr_2540,Address
shop_0245,addr_2541,Address
shop_0246,addr_2542,Address
shop_0247,addr_2543,Address
shop_0248,addr_2544,Address
shop_0249,addr_2545,Address
shop_0250,addr_2546,Address
shop_0251,addr_2547,Address
shop_0252,addr_2548,Address
shop_0253,addr_2549,Address
shop_0254,addr_2550,Address
shop_0255,addr_2551,Address
shop_0256,addr_2552,Address
shop_0257,addr_2553,Address
shop_0258,addr_2554,Address
shop_0259,addr_2555,Address
shop_0260,addr_2556,Address
shop_0261,addr_2557,Address
shop_0262,addr_2558,Address
shop_0263,addr_2559,Address
shop_0264,addr_2560,Address
shop_0265,addr_2561,Address
shop_0266,addr_2562,Address
shop_0267,addr_2563,Address
shop_0268,addr_2564,Address
shop_0269,addr_2565,Address
shop_0270,addr_2566,Address
shop_0271,addr_2567,Address
shop_0272,addr_2568,Address
shop_0273,addr_2569,Address
shop_0274,addr_2570,Address
shop_0275,addr_2571,Address
shop_0276,addr_2572,Address
shop_0277,addr_2573,Address
shop_0278,addr_2574,Address
shop_0279,addr_2575,Address
shop_0280,addr_2576,Address
shop_0281,addr_2577,Address
shop_0282,addr_2578,Address
shop_0283,addr_2579,Address
shop_0284,addr_2580,Address
shop_0285,addr_2581,Address
shop_0286,addr_2582,Address
shop_0287,addr_2583,Address
shop_0288,addr_2584,Address
shop_0289,addr_2585,Address
shop_0290,addr_2586,Address
shop_0291,addr_2587,Address
shop_0292,addr_2588,Address
shop_0293,addr_2589,Address
shop_0294,addr_2590,Address
shop_0295,addr_2591,Address
shop_0296,addr_2592,Address
shop_0297,addr_2593,Address
shop_0298,addr_2594,Address
shop_0299,addr_2595,Address
shop_0300,addr_2596,Address
shop_0301,addr_2597,Address
shop_0302,addr_2598,Address
shop_0303,addr_2599,Address
shop_0304,addr_2600,Address
shop_0305,addr_2601,Address
shop_0306,addr_2602,Address
shop_0307,addr_2603,Address
shop_0308,addr_2604,Address
shop_0309,addr_2605,Address
shop_0310,addr_2606,Address
shop_0311,addr_2607,Address
shop_0312,addr_2608,Address
shop_0313,addr_2609,Address
shop_0314,addr_2610,Address
shop_0315,addr_2611,Address
shop_0316,addr_2612,Address
shop_0317,addr_2613,Address
shop_0318,addr_2614,Address
shop_0319,addr_2615,Address
shop_0320,addr_2616,Address
shop_0321,addr_2617,Address
shop_0322,addr_2618,Address
shop_0323,addr_2619,Address
shop_0324,addr_2620,Address
shop_0325,addr_2621,Address
shop_0326,addr_2622,Address
shop_0327,addr_2623,Address
shop_0328,addr_2624,Address
shop_0329,addr_2625,Address
shop_0330,addr_2626,Address
shop_0331,addr_2627,Address
shop_0332,addr_2628,Address
shop_0333,addr_2629,Address
shop_0334,addr_2630,Address
shop_0335,addr_2631,Address
shop_0336,addr_2632,Address
shop_0337,addr_2633,Address
shop_0338,addr_2634,Address
shop_0339,addr_2635,Address
shop_0340,addr_2636,Address
shop_0341,addr_2637,Address
shop_0342,addr_2638,Address
shop_0343,addr_2639,Address
shop_0344,addr_2640,Address
shop_0345,addr_2641,Address
shop_0346,addr_2642,Address
shop_0347,addr_2643,Address
shop_0348,addr_2644,Address
shop_0349,addr_2645,Address
shop_0350,addr_2646,Address
shop_0351,addr_2647,Address
shop_0352,addr_2648,Address
shop_0353,addr_2649,Address
shop_0354,addr_2650,Address
shop_0355,addr_2651,Address
shop_0356,addr_2652,Address
shop_0357,addr_2653,Address
shop_0358,addr_2654,Address
shop_0359,addr_2655,Address
shop_0360,addr_2656,Address
shop_0361,addr_2657,Address
shop_0362,addr_2658,Address
shop_0363,addr_2659,Address
shop_0364,addr_2660,Address
shop_0365,addr_2661,Address
shop_0366,addr_2662,Address
shop_0367,addr_2663,Address
shop_0368,addr_2664,Address
shop_0369,addr_2665,Address
shop_0370,addr_2666,Address
shop_0371,addr_2667,Address
shop_0372,addr_2668,Address
shop_0373,addr_2669,Address
shop_0374,addr_2670,Address
shop_0375,addr_2671,Address
shop_0376,addr_2672,Address
shop_0377,addr_2673,Address
shop_0378,addr_2674,Address
shop_0379,addr_2675,Address
shop_0380,addr_2676,Address
shop_0381,addr_2677,Address
shop_0382,addr_2678,Address
shop_0383,addr_2679,Address
shop_0384,addr_2680,Address
shop_0385,addr_2681,Address
shop_0386,addr_2682,Address
shop_0387,addr_2683,Address
shop_0388,addr_2684,Address
shop_0389,addr_2685,Address
shop_0390,addr_2686,Address
shop_0391,addr_2687,Address
shop_0392,addr_2688,Address
shop_0393,addr_2689,Address
shop_0394,addr_2690,Address
shop_0395,addr_2691,Address
shop_0396,addr_2692,Address
shop_0397,addr_2693,Address
shop_0398,addr_2694,Address
shop_0399,addr_2695,Address
shop_0400,addr_2696,Address
shop_0401,addr_2697,Address
shop_0402,addr_2698,Address
shop_0403,addr_2699,Address
shop_0404,addr_2700,Address
shop_0405,addr_2701,Address
shop_0406,addr_2702,Address
shop_0407,addr_2703,Address
shop_0408,addr_2704,Address
shop_0409,addr_2705,Address
shop_0410,addr_2706,Address
shop_0411,addr_2707,Address
shop_0412,addr_2708,Address
shop_0413,addr_2709,Address
shop_0414,addr_2710,Address
