RestaurantID:ID,Name,URL,Price,Special,Review,:LABEL
food_0250,Mamasan Kitchen & Bar,https://you.ctrip.com/food/broadbeach2125969/15305072.html,¥244,"印尼炒饭 , 软壳蟹包 , 炸鱿鱼 , 烤羊排 , Porkribs酱香排骨 , Sorbet雪糕","别具一格的印度尼西亚风味餐厅，把当地的海鲜融入到了印尼菜里面，软壳蟹夹饼很好吃的，就是一份才两个，有点贵，主食印尼炒饭有点辣。
来自 Kevin 的点评",Restaurant
food_0251,Textbook Boulangerie-Patisserie,https://you.ctrip.com/food/alexandria2126273/15316033.html,¥88,"sausage rolls , Granola , Mushroom Trio on Toast , Danish Pastries , Minty Peas , 野生蘑菇吐司 , 树莓羊角 , burrito , 橘子慕斯 , 咖啡闪电泡芙 , 焗蛋 , Croissant","很牛B的一家店，每天做的东西卖完就关门，不会管早晚，敢这么有底气说明东西应该是真的好吃，千层拿破仑只有小小的两口就没了，不过里面的...
来自 携程用户 的点评",Restaurant
food_0252,The Hero of Waterloo Hotel,https://you.ctrip.com/food/2126570/15316133.html,¥195,"番茄意大利面 , 美式咖啡 , 培根忌廉意大利面 , Potato Wedges , Italian Meatballs , Beetroot salad , Herb Bread , Chilli Lime Prawn , Dip Platter , 炸薯条 , 牛肉汉堡 , 牛肉pizza , 南瓜沙拉","一家老店了，外表看起来就是那种复古的老楼，里面应该是后续装修过的关系，不算太破旧，法式咖啡奶冻粗看是块蛋糕，入口了才发现居然是类似...
来自 携程用户 的点评",Restaurant
food_0253,85 Miskin St,https://you.ctrip.com/food/toowong16384/14262256.html,¥318,"澳洲龙虾（澳龙） , 自制熏鲑鱼 , 烤香蕉 , 脆皮猪肉 , 鹰嘴豆馅饼 , 西班牙炸土豆丸 , 橘香炙烤三文鱼","优质的食品，周到的服务，浪漫的氛围，给了我们完美的感受。这是我们的一周年，也是我们第一次将晚宴订在布莱特，一切都给我们一种新奇、快...
来自 不要闹 的点评",Restaurant
food_0254,Fish Market - Stockland Mall,https://you.ctrip.com/food/2126806/14542456.html,¥445,"海胆 , 鳗鱼 , 澳洲龙虾 , 三文鱼 , 生蚝 , 塔斯马尼亚生蚝 , 海鲜烤串 , 鲍鱼","在当地的Stockland Mall里面，有一家名叫Fish Market的烤串店。我们几个朋友聚餐来这边吃饭的。点了几十串，我自己一下子就吃了十几串了。
来自 travelererer 的点评",Restaurant
food_0255,Black Star Pastry,https://you.ctrip.com/food/sydney236/15305661.html,¥64,,"以高颜值的西瓜蛋糕而走红的蛋糕店，在悉尼有好几家分店。西瓜蛋糕其实是西瓜草莓蛋糕，蛋糕表面铺着一层碎草莓和小花，中间有一层整片的西...
来自 横竖是二温小迪 的点评",Restaurant
food_0256,Lume,https://you.ctrip.com/food/2124853/15319531.html,"¥1,125","鸭肝冻糕 , 橄榄油冰淇凌 , 蘑菇栗子塔 , 焗烤马铃薯皮 , 烤牛肉 , Iced Cold Pineapple","文艺小清新的风格，几道招牌特色菜可圈可点，苹果派配鸭胸肉比较非主流的做法，味道独特且令人印象深刻，算是招牌里的招牌，果酱蓝莓松饼也...
来自 携程用户 的点评",Restaurant
food_0257,Humble Rays,https://you.ctrip.com/food/carlton2124776/15319846.html,¥171,"Egg Benny , Hojicha培茶拿铁 , 法式吐司 , 烤三文鱼沙拉 , Matcha latte , 墨鱼鸡肉汉堡","这里有可口的蘑菇汤，还有鸡蛋蛋饼都非常的不错。
来自 美丽的地球 的点评",Restaurant
food_0258,Waterfront Grill,https://you.ctrip.com/food/pyrmont2126870/8705785.html,¥366,"炸鱼薯条 , 香烤猪排 , 烤羊小腿 , 香煎羊尾 , 肉眼牛排 , 西冷牛排","就着深秋的风，能够在这里吃上热辣辣的牛扒，简直就是人生一大喜事，虽然味道我觉得并不怎么样特别，但起码不算难吃，最后来一份冰激凌，真...
来自 没有蜡olling 的点评",Restaurant
food_0259,At Bangkok Restaurant,https://you.ctrip.com/food/haymarket2126388/8706245.html,¥130,"冬阴功猪肘子汤 , 招牌菠萝海鲜炒饭","这家泰国餐馆位于悉尼的乔治大街，离中国城很近。餐馆布置很有东南亚风情，做的泰国餐很好吃，完全颠覆了我以前对泰餐就是咖喱味的偏见。非...
来自 35****933 的点评",Restaurant
food_0260,Spice Temple,https://you.ctrip.com/food/sydney236/454723.html,¥391,"choclate , White Cut Chicken Noodle salad with strange flavour dressing , Steamed Eggplant with three flavours , Spice Fried Chicken wings with heaven facing chillies , Hot and Fragrant Parwns , Steamed Blue Eye Trevalla Fillet,Hunan Style , Hot and numbing dry Wagyu Beef , Conpoy Rice , Fish Drowned , Lamb Dumplings , Passionfruit Marshmal , Lychee Granita","恩，外国人眼里的中国菜，烹饪方式几乎和传统中餐没有关系，也就最后的成品卖相和菜名中国化一点，味道么其实还挺不错的，价格贵，难得体验...
来自 携程用户 的点评",Restaurant
food_0261,Donovans,https://you.ctrip.com/food/2125091/456106.html,¥513,"澳洲牛排 , 冰鲜谷饲菲力牛排配澳带 , 烤虾 , 半熟羊排 , 海鲜意面 , 烟熏三文鱼配饭 , 青口头盘 , Bombe Alaska , 桃子塔","员工非常的友好，而且食物相当的美味，这两点都满足了大家还有什么更多的需求呢？他们的烹饪真的是十分出色，而且环境非常的棒。
来自 Star189 的点评",Restaurant
food_0262,Steer Dining Room,https://you.ctrip.com/food/2125081/456109.html,¥587,"牡蛎 , 澳洲牛排 , 神户牛肉 , 生蚝 , 煎鲷鱼 , 手切薯条 , 巧克力薯条 , 清炒鲜蔬 , 花生酱慕斯 , 洋葱圈","很棒的一个澳大利亚墨尔本餐厅，食材新鲜可口，服务也不错。
来自 118****244 的点评",Restaurant
food_0263,Cha Cha Char,https://you.ctrip.com/food/brisbane323/461909.html,¥415,"牡蛎 , 澳洲牛排 , 澳洲葡萄酒 , 海鲜 , Sashimi Of Gold Band Snapper , Oven Roasted Garlic Prawns , Miso Glazed Eggplant , Wagyu Spring Roll , Cha Cha Char Beef Tartare , Cha Cha Char Signature Wagyu Sausages","靠近海岸线，里面的红酒不错，价格不贵，还可以按照杯子买，里面的牛排羊排双拼味道不错，咖喱味道的羊排很好吃。烤生蚝味道不错。
来自 Kevin 的点评",Restaurant
food_0264,Shanghai Street,https://you.ctrip.com/food/melbourne312/8779846.html,¥122,"生煎 , 白斩鸡 , 小馄饨 , 香酥鸭 , 葱油拌面 , 蟹粉小笼包 , 素饺 , 上海粗炒面 , 原味小笼包 , 煎饺 , Homemade Traditional Steamed Shanghai Xiaolongbao (Pork) , Homemade Shanghai Fried Pork Mini Bun , Homemade Boiled Dumpling (Vegetable) , Fried Chicken & Prawn Dumpling , Shanghai Style Braised Pork Belly with Chinese Steamed Bread , Stir Fried Eye Fillet with Garlic","曾经的苏面馆改装成了现在的小笼馆 工业化leads to标准化 每家店不再有自己的特色 连食物都能够趋同 （看到city雨后春笋一般的麻辣烫/火锅 ...
来自 没有蜡olling 的点评",Restaurant
food_0265,Mahn Doo,https://you.ctrip.com/food/melbourne312/8780305.html,¥195,"chicken salad , kimchi&pork dumplings , seafood silken tofu stew , zucchini pancake , Galbi Tang , Seafood Pancake","环境非常舒适，去的时候人也不算多，服务积极，菜式卖相味道都满意
来自 _CFT01****6717396 的点评",Restaurant
food_0266,Montes,https://you.ctrip.com/food/blaxland2126374/8707092.html,¥171,"Napoletana , Four Seasons , Romana , Vegetariana , Monte's Special , Capricci","这家西餐馆位于悉尼的布莱克斯兰德，以供应披萨为特色。它家的披萨做得很好，馅儿料放得很多，而且经常会有新的配方。餐馆不大但很整洁，服...
来自 35****933 的点评",Restaurant
food_0267,Black Star Pastry,https://you.ctrip.com/food/rosebery2126784/8707453.html,¥37,"柠檬蛋糕 , 橙子蛋糕 , 西瓜蛋糕 , 荔枝蛋糕 , 火龙果酸奶蛋糕","上周末人满为患的，都不是冲着西瓜蛋糕，而是冬天推出的限量松露季。澳洲的不少cafe每到这一时节就开始推出以尝鲜为主的松露菜单，而松露的...
来自 澳世乐享AusomeAsia-Jo 的点评",Restaurant
food_0268,The Dough Collective,https://you.ctrip.com/food/sydney236/8707464.html,¥244,,"这家面包店位于悉尼的乔治大街，是一家几乎总是有人排队的面包店。这家店宣传自己的特点是，制作的面包需要经过9天以后才可以售卖，因为准...
来自 35****933 的点评",Restaurant
food_0269,Element 6,https://you.ctrip.com/food/2126999/8707497.html,¥73,"""Huevos Rancheros"" baked eggs in spicy beef mince, beans, avocado salsa, citrus yoghurt , veggie big brekky-mushrooms, 2 poaches free-range eggs, roasted tomato, boston beans, onion jam, corn cake , 15hr slow pulled-pork roll w apple fennel slaw, pickled carrot, tumeric potatoes , moroccan baked eggs w chickpeas, haloumi, eggplant, spicy zhoug , south-west ryder big brekky-crispy blackforest bacon, 2 poaches free-range eggs, roasted tomato, boston beans, onion jam, corn cake , E6 chicken burger, marinated breast fillet, e6, aioli, pepperonata, fresh herbs, tumeric potatoes","很不错的甜品店，雪顶咖啡也很好！
来自 m60****36 的点评",Restaurant
food_0270,Gowings,https://you.ctrip.com/food/sydney236/8708903.html,¥440,澳洲牛排,"食物做的很精美，配上柔和的灯光，让人觉得格外欢喜
来自 _CFT01****6717396 的点评",Restaurant
food_0271,Grilld World Square,https://you.ctrip.com/food/haymarket2126388/8708904.html,¥234,"Sweet potato chips , Nourish & Flourish , Veggie Vitality , Avocado Chips , Golden Glow , Saint Crispy , Bar-B-Cow , Famous Grill'd Chips , Good Karma","当地最好吃的汉堡连锁店，追求新鲜美味、低脂上等的汉堡店。位于world square一层，看到红色招牌和health burger的logo就到了。主要提供牛...
来自 星小兔 的点评",Restaurant
food_0272,Don Don,https://you.ctrip.com/food/melbourne312/8769667.html,¥92,"豆腐咖喱 , Tofu Curry Don , 生鱼片盖饭 , 咖喱牛肉乌冬面 , 东东便当盒 , 鸡肉便当 , 柠檬软饮 , 招牌牛肉盖饭 , 咖喱鸡肉饭 , 咖喱牛肉饭 , Chicken Curry Don , Teriyaki Chicken","国内类似的台湾便当，这里差不多五十人民币一份，还不错，比较喜欢牛肉便当，里面的牛肉给的挺多的，还有一个鸡蛋，加一个鸡蛋也可以。
来自 Kevin 的点评",Restaurant
food_0273,Dainty Sichuan,https://you.ctrip.com/food/boxhill16580/8780097.html,¥214,"夫妻肺片 , 烤鱼 , 麻辣凉粉 , 腰花 , 自制鲜虾滑 , 墨鱼丸 , 嫩牛肉 , 猪蹄 , 黄喉 , 酥肉 , 杂酱面","据说很不错的一家火锅店，特地过来尝尝味道。这家店的火锅食材选料新鲜，调料可以自选，牛肉和羊肉，鲜嫩味美。虾滑也很美味，蔬菜也很新鲜...
来自 冰淇淋的夏 的点评",Restaurant
food_0274,飞鱼饭店,https://you.ctrip.com/food/pyrmont2126870/453697.html,¥440,"澳洲龙虾（澳龙） , 牡蛎 , 澳洲牛排 , 袋鼠肉 , 粗切薯条 , 乳酪蛋糕 , 龙虾意粉 , 烤鸭胸肉 , 炭烤格律角牛排 , 蟹肉黄瓜鸭蛋沙拉","来悉尼肯定要吃鱼的，这边的烹调方法很特别，不加重口的调味料，仅仅是盐之类的，还原食材最原本的味道，让人品尝出海的鲜味和咸味。
来自 Emmm_pty 的点评",Restaurant
food_0275,Mercadante Woodfired Pizzeria,https://you.ctrip.com/food/carlton2124776/456110.html,¥269,"Penne Alla Vodka , Spaghetti Puttanesca , Pappardelle Al Salmone Affumicato , Lasagna , Gnocchi Piscopio , Fettuccine Con Prosciutto e Panna","真的是非常完美的一个餐厅。像我这种喜欢吃巧克力的人一定要来尝一尝。他家的巧克力披萨绝对是一绝。一点也不贵，而且服务十分的好。
来自 Star189 的点评",Restaurant
food_0276,Attica,https://you.ctrip.com/food/ripponlea2124716/8772840.html,"¥1,565","袋鼠肉 , Mushrooms, Waxflower Oil and Desert Oak , Aromatic Rlpponlea Broth , Salted Eggplant and Bunya Bunya , Fresh Cheese and Honeycomb , Cuppa Tea and Mint Slice In the Garden","虽然极其难预订到座位，但是还是此生值得一去的餐厅，作为澳大利亚No.1，世界No.32的餐厅，大厨Ben Shewry结合本地食材，用别具匠心却返璞...
来自 凌寒Snow 的点评",Restaurant
food_0277,Seasons Provedore,https://you.ctrip.com/food/carlton2124776/8774057.html,¥195,"正宗意大利菜 , Bruschettas , gnocchi , 海鲜墨鱼汁面 , CARBONARA , 芝士焗面团 , Lasagne Special","走在Lygon街上，满街的意大利餐厅，伙计们热情的拉客，每家你都不想错过。对眼进了这家，大虾宽意面，Gorgonzola味浓重打，虾又多又大，只...
来自 没有蜡olling 的点评",Restaurant
food_0278,1889 Enoteca,https://you.ctrip.com/food/woolloongabba2125873/461800.html,¥342,"香炸南瓜花 , 意式土豆球 , 意大利鱼香小牛肉 , 意式煎小牛肉火腿卷 , 松露汤圆 , 卡尔博纳拉奶汁意面","布里斯班的1889 Enoteca是一家久负盛名的历史老店，所供菜品经典，纯正的意式菜品。【口味】纯正【环境】很好【服务】不错
来自 Tree-Li 的点评",Restaurant
food_0279,Cinco Bistro,https://you.ctrip.com/food/1465445/461808.html,¥244,"红焖羊肉 , 油封鸭 , 鹅肝冻 , 熏腌三文鱼 , 腌咸牛肉 , 希腊沙拉","Cinco Bistro位于589 Old Cleveland Rd, Brisbane, Queensland 4152, Australia，从踏入大门的那一刻起，我们就受到欢迎，在整个访问过程中...
来自 真的在一起的时候 的点评",Restaurant
food_0280,Madame Brussels,https://you.ctrip.com/food/melbourne312/8774741.html,¥171,"Martini , 黄瓜三明治 , 扇贝饺子 , Ham sandwich , Chicken Sandwich , 法式鸡肝酱","Madame Brussels Level 3 59 Bourke st, 一家隐秘的小餐厅，不知道的话很难找到，东西和环境都相当不错，老板也很好客，强力推荐来这的朋友...
来自 没有蜡olling 的点评",Restaurant
food_0281,Carlton Wine Room,https://you.ctrip.com/food/carlton2124776/8774859.html,¥391,"水煮鳕鱼 , 茴香沙拉 , 腊味拼盘 , 烤牛肋排 , 奶酪拼盘 , 鸭肝冻糕","很棒的一家餐馆，提供多种类的酒。食物做得很漂亮，我们点了法式白酒，味道非常棒。我不知在哪里（不好意思忘了）点了“the beast”手抓羊...
来自 空空CJ 的点评",Restaurant
food_0282,南波万,https://you.ctrip.com/food/carlton2124776/8779622.html,¥122,"水煮牛肉 , 酱鸭 , 金沙玉米 , 肉包 , 大棒骨 , 五花肉炖豆角 , 饺子 , 酸菜鱼 , 锅包肉 , 京酱肉丝 , 南波万家常凉拌菜 , 杀猪菜 , 麻婆豆腐","这里面的厨师真的很佩服，有东北菜，四川菜，还有西北菜，东北的豆角炒肉都有，很好吃，而且都比较下饭，麻婆豆腐做的也比较的地道。
来自 Kevin 的点评",Restaurant
food_0283,Hofbrauhaus,https://you.ctrip.com/food/melbourne312/8779794.html,¥283,"香肠 , 猪蹄 , Schweinshax’n , Käsespätzle (V) , Rindergoulasch , Jägerfleisch , Kassler , Knuspriger Schweinebauch","里面的德国猪手做的很不错，个头很大一个，感觉是一整只蹄髈，里面还有德国啤酒，价格比较贵，要差不多三十多一瓶了，黑啤比较好喝。
来自 Kevin 的点评",Restaurant
food_0284,Jinda Thai,https://you.ctrip.com/food/abbotsford2124897/8779903.html,¥220,"Pad Thaï , milk tea , Pad See Ew , 青咖喱鸡 , 炸猪肉 , 海鲜冬阴功 , 泰式生蚝 , 椒盐软壳蟹","排了半个多小时的队 吃到了传说中墨尔本最正宗的泰餐Jinda Thai 总算是值得的 冬阴功汤真是在墨尔本吃到的最赞的 软壳蟹青木瓜沙律脆爽可口...
来自 没有蜡olling 的点评",Restaurant
food_0285,Cyren Restaurant and Bar,https://you.ctrip.com/food/sydney236/8705908.html,¥534,"牡蛎 , 火爆辣鸡香蒜披萨 , 海鲜拼盘 , 餐后水果 , 水果沙拉 , 海鲜","环境不错，晚上来的话夜景挺美的。服务也挺好的，关键食物新鲜可口！
来自 cyanyoo 的点评",Restaurant
food_0286,Bar H Dining Surry Hills,https://you.ctrip.com/food/2126966/8706123.html,¥856,"Freshly Shucked Oysters , Mushroom , Tempura Corn , Seared Sweet Prawns , Crispy Spatchcock , Charred Duck Breast","Sydney市中心位置，有一家挺不错的日本料理餐厅，餐厅的名字叫Bar H Dining Surry Hills，这家店的鸟烧和寿喜烧还有清酒都不错。
来自 travelererer 的点评",Restaurant
food_0287,Macchiato Wood Fire Pizza & Coffee Roastery,https://you.ctrip.com/food/haymarket2126388/8706226.html,¥195,"牡蛎 , 澳洲牛排 , Beef Cheeks , chicken skewers , Lamb Shoulder , MACCHIATO BURGER , eye fillet , Pork Ribs","复古的环境，精致但是内敛的细节布置，以及偏暗色系的装修风格，无一不是在体现这家店的精致欧式范儿，餐点也和环境风格相一致，很复古的欧...
来自 携程用户 的点评",Restaurant
food_0288,Tetsuya's,https://you.ctrip.com/food/sydney236/8706440.html,"¥1,051","烤羊背肉 , 都好吃；全好吃 , 主厨自定菜单 , confit of ocean trout , wagyu sirloin with wild mushroom and kale , 香煎鸭胸 , 带子刺身沙拉 , 白巧克力球配芦荟啫喱","日本主厨的手艺，加上法国厨师的融合，味道和菜品是绝对的好！此家店最出名的是这道三文鱼，看似生吃，其实是人家的特殊手艺，保持40度的温...
来自 小马哥-Mark 的点评",Restaurant
food_0289,Mr. Wong,https://you.ctrip.com/food/2127185/8706479.html,¥293,"猪脚 , 北京烤鸭 , 麻婆豆腐 , 带子烧卖 , Steamed BBQ Pork Buns , 菠菜素花饺 , King crab fried rice , Sweet and sour crispy pork hock , Pan fried Szechuan Style lamb dumpling , Pork and prawn shumai , Scallop and prawn shumai , 牛松露酥卷 , 山东酱烧安格斯牛排 , 黄油炒泥蟹 , 黑椒螃蟹 , 鱼香脆皮茄子 , 龙虾饺 , 点心拼盘 , 烤银鳕鱼 , 橄榄菜炒四季豆 , 鸭肉春卷","香港人开的店，服务就一般般了，不过早茶的点心做的不错，还改良了虾子烧麦，变成虾子带子烧麦，很鲜哦，带子肉很滑，龙虾烧麦味道一般般。
来自 Kevin 的点评",Restaurant
food_0290,Kingsleys Woolloomooloo,https://you.ctrip.com/food/woolloomooloo2126918/453782.html,¥366,"澳洲牛排 , Wagyu Top Sirloin , Wagyu Rib Eye , SYDNEY ROCK OYSTERS , STRIPLOIN(NEW YORK0 , RIB EYE(SCOTCH FILLET) , NORTHERN TERRITORY BARRAMUNDI","基本是半敞开式的环境，牛排分各种档次，价格差距都挺大，个人是建议不要点便宜货，没有必要到这种地方来吃，性价比最高的应该是24天熟成的...
来自 携程用户 的点评",Restaurant
food_0291,Marinades Indian Restaurant,https://you.ctrip.com/food/cairns453/456088.html,¥171,"Chicken Tikka Masala , Rogan Josh , Dal Makhani , Vegetable Korma , Paneer Butter Masala , Butter Chicken","当然会回来这家店的。工作人员提供的服务非常的迅速，所以我们的食物上来的很及时，不仅分量大，而且价格也很便宜，所有的服务都是超级棒的...
来自 九月的篮子 的点评",Restaurant
food_0292,Ganbaranba,https://you.ctrip.com/food/cairns453/456090.html,¥73,"拉面 , 虎视眈眈 , 鸡肉盖饭 , Noodle Soup , 手工饺子（5枚） , GEN-TEN源天 , 金枪鱼鸡饭","非常不错的一家日本料理店，环境一般，但干净整洁，生意也挺好的。面由劲道到软分3个等级，辣的程度也分三个等级，可以自由选择，汤汁鲜美...
来自 冰淇淋的夏 的点评",Restaurant
food_0293,Bayleaf Balinese Restaurant,https://you.ctrip.com/food/1524228/456093.html,¥244,"STEAMED JASMINE RICE , Tum Bebek , Pecelan , Be Celeng Base Manis , Balung Babi Mepanggang , Sambel Udang","环境幽雅，咖喱鸡、咖啡海鲜很好吃，炒饭超级棒！而且量非常多，我们三个人点了一份鸡、一份海鲜、一份牛肉，一份炒饭，完全吃不了。
来自 M26****901 的点评",Restaurant
food_0294,Timmy's Kitchen,https://you.ctrip.com/food/forrest2125268/8789210.html,¥15,,"这家中餐馆兼东南亚菜馆位于堪培拉的奔达街，是一家环境很好的餐馆，有室内座位，也有室外座位。在餐馆消费很灵活，可以在餐馆吃，也可以打...
来自 35****933 的点评",Restaurant
food_0295,Sage,https://you.ctrip.com/food/canberra321/8789278.html,¥486,,"环境很好，因为人不是很多，就更有氛围了，不错下次还来！
来自 wa****oon 的点评",Restaurant
food_0296,Rare Steakhouse Midtown,https://you.ctrip.com/food/melbourne312/8786742.html,¥366,"袋鼠肉 , 烤袋鼠肉 , 炸洋葱丝 , 干式熟成T骨牛排 , 安格斯肋眼牛排 , 菲达奶酪烤野蘑菇 , 西班牙香肠煎带子","这家牛排馆绝对是墨尔本网红餐厅,一进餐厅就被橱窗里放着大块大块的新鲜牛肉和羊肉所吸引。整个牛排都是选用澳洲牧场的牛羊，肉质嫩滑鲜美...
来自 juki235 的点评",Restaurant
food_0297,Sezar,https://you.ctrip.com/food/melbourne312/8786774.html,¥259,"Baklava , 香煎澳洲肺鱼 , 烤花椰菜 , 熏三文鱼 , 烤五花肉 , 芝士蛋糕","Sezar可谓是一家奇幻般的餐厅，他经营的是亚美尼亚菜肴，餐厅的装饰充满了古欧洲的风格，餐具上的花纹也十分的特别。菜肴则是正宗的亚美尼...
来自 juki235 的点评",Restaurant
food_0298,MADO Cafe & Restaurant,https://you.ctrip.com/food/2125888/8790548.html,¥195,"烤鸡肉串 , 小羊排 , 土耳其烤饼 , 阿达纳烤肉 , 伊斯肯德烤鸡 , 土耳其蒜香面包","这是一家中东菜餐厅。算是比较有特色的，起码国内的中东菜不是很多，这里做的还比较正宗，牛肉和羊肉都做的很不错，有点新疆的风味。
来自 Kevin 的点评",Restaurant
food_0299,Bishamon Japanese,https://you.ctrip.com/food/brisbane323/8792149.html,¥146,"Cuttlefish Kinusaya , spicy pork , Okonomi Roll , Teriyaki tomato hamburger steak , Salmon Tomato Marine , Chicken and Cashew Nuts Salad","Bishamon Japanese，还蛮有名的吃日式牛肉寿喜锅的地方，不过呢，我觉得肯定用的就是澳洲本土的牛肉，所以盒子日本吃的日本牛肉烧起锅有些...
来自 justinwang1987 的点评",Restaurant
food_0300,Sokyo,https://you.ctrip.com/food/pyrmont2126870/8705889.html,¥293,"生蚝 , 菌菇天妇罗 , GRILLED SWORDFISH BROCCOLI CAPERS MINT , SARDINES CHILLI LEMON PARSLEY , CALAMARI SALAD RAW CABBAGE CHILLI , GRILLED PORK RADICCHIO MACADAMIA , BBQ OCTOPUS GREEN OLIVES POTATO SALAD , GREEK STYLE BBQ CHICKEN , 鳟鱼寿司和烤鳗鱼寿司 , 金枪鱼炸寿司 , Toro寿司卷和牛肉寿司卷 , 章鱼沙拉 , 牛肉寿司卷","用日料店的标准来评价的话也就中等偏上吧，环境是不错，不过欠缺了那种正宗日料的韵味，服务什么的都很西式，有点违和，感觉称之为日式餐厅...
来自 携程用户 的点评",Restaurant
food_0301,Kingsleys Australian Steakhouse,https://you.ctrip.com/food/sydney236/8705963.html,¥459,"袋鼠肉 , 惠灵顿牛排 , 草饲肉眼牛排 , 焦糖布丁 , 香煎澳洲肺鱼 , 烤羊排 , 菲力牛排","这家西餐馆位于悉尼的国王大街，坐落在一个古老的建筑内部，这座建筑以前是工厂，现在改造成餐馆以后，还保留了原来的砂岩墙，看起来很独特...
来自 35****933 的点评",Restaurant
food_0302,Kampung Malay（Bronberg Plaza店）,https://you.ctrip.com/food/ashmore57727/453847.html,¥97,"铁板牛柳 , Masa man Beef , Salt & Pepper Quail , 香烤猪排 , 大虾汤 , 印度风味煎饺","晚上的照片总是很难拍出食物的美味。这家马来风味的餐厅也是针对本地人市场的，看看周日晚上还这么多人就知道很符合老外的口味了。价格美丽...
来自 大大刀723 的点评",Restaurant
food_0303,Ms G's,https://you.ctrip.com/food/2126969/453960.html,¥244,"Tom Yum Fried Rice , Hot Sor Bbq Chicken , Grilled Blue Mackerel , Sweet And Sour Pork Ribs , Baby Snapper , Peking Style Lamb Shank Party","是休闲聊天的好地方，出品也可以！
来自 300****256 的点评",Restaurant
food_0304,Cookie,https://you.ctrip.com/food/melbourne312/8769326.html,¥48,"Grilled Thai Sausage, Cucumber, Cabbage, Ginger & Chilli , Penang Lamb, Eggplant & Pea Curry , Fried Egg Salad, Crispy pork and Chinese Celery , Bok Choy, Pumpkin, Ginger, Coriander & Coconut , Tumeric Chicken Maryland, Slated Duck Egg, Dried Shrimp & Ginger Salad , Fat Fice Noodles, Duck, Chinese Cabbage & Green Peppercorns",".是個泰式餐廳，很有趣的是curtin house保留了建築的原始樣貌，就是很維多利亞風味的橫梁，門框，雖然他們樓梯有些陰暗，可是不要擔心，重...
来自 没有蜡olling 的点评",Restaurant
food_0305,Bamboo House Chinese Restaurant,https://you.ctrip.com/food/melbourne312/8770091.html,¥273,"Lemon Chicken , sliced beef , Steamed Duck with Chinese Mushrooms , Singapore Stir-Fried Noodles , Fresh Jumbo Prawns , Diced Chicken, Walnut with Soya Bean Paste , 北京烤鸭配馒头 , 星洲炒米粉 , 京都排骨 , 豉汁凤爪 , 青椒炒鸡片 , ‍酸辣汤","【口味】美味可口【环境】好【服务】好
来自 MSF2 的点评",Restaurant
food_0306,Vege Rama,https://you.ctrip.com/food/brisbane323/457597.html,¥73,"蔬菜烤宽面条 , 咖喱南瓜 , 咖喱饭 , 南瓜芝士蛋糕 , 意式沙拉 , 奶油西米露布丁","位于Myer Centre的这家名字叫做“Vega Rama”的店，也是不错的中式火锅店，主打的是四川的川味火锅，不过我们点了鸳鸯锅底。
来自 健康美丽的芳芳 的点评",Restaurant
food_0307,Mama Coco,https://you.ctrip.com/food/westcourt1524284/8841078.html,¥122,"烤南瓜 , 葡萄干面包 , 皮塔面包碎沙拉 , 哈罗米芝士沙拉","午饭时很忙，所以最好是要早一点到达！这里的膳食特别健康，而且也都是十分美味的，这里会提供真正的食物，而且种类都是非常繁多的，这可以...
来自 神说信不信 的点评",Restaurant
food_0308,The Pier Bar Cairns,https://you.ctrip.com/food/cairns453/8841207.html,¥278,"澳洲葡萄酒 , 椒盐鱿鱼 , 大虾沙拉 , 猪肉汉堡 , 红薯脆片 , 烤薯角 , 烟肉牛油焗生蚝","这个评分超级高的酒吧，他们家店里空间不是很大，但布置很集中，灯光渲染也很有氛围。不愧评价这么高，可以算是实至名归了，会推荐给朋友的...
来自 健康美丽的芳芳 的点评",Restaurant
food_0309,The Raw Prawn Seafood Restaurant,https://you.ctrip.com/food/cairns453/8841337.html,¥293,"牡蛎 , 澳洲牛排 , 袋鼠肉 , 澳洲泥蟹 , 鳄鱼肉 , 澳洲葡萄酒 , 焗大龙虾 , 炸生蚝 , 大虾沙拉 , 番茄海鲜意大利面 , 奶油海鲜饭 , 烤扇贝","这是凯恩斯人气最高的一家意大利餐馆，客人绝对的多，需要提前预定位子。海鲜意大利面绝对要尝一下，每根意面上都淋了美味的酱汁，海鲜的鲜...
来自 juki235 的点评",Restaurant
food_0310,Little Truffle Dining Room & Bar,https://you.ctrip.com/food/2126263/8841377.html,¥450,"香炸南瓜花 , 意式土豆球 , 香草羊排 , 覆盆子舒芙蕾 , 海鲜意大利饺 , 意式野菇烩饭","黄金海岸附近，有一家Little Truffle Dinner Room & Bar，这家也是非常高级的法式料理，这家的菜确实份量很少，但是胜在品质特别高。
来自 健康美丽的芳芳 的点评",Restaurant
food_0311,Costa D'oro Italian Restaurant & Pizzeria,https://you.ctrip.com/food/2125845/8841385.html,¥185,"正宗意大利菜 , 蒜香披萨面包 , 至尊披萨 , 海鲜意面 , 意式肉酱面 , 香煎澳洲肺鱼 , 卡尔博纳拉奶汁意面","店面很小，口碑不错，陆陆续续的有人在排队，和隔壁那几家几乎没人的形成鲜明对比，赖以成名的烤蜗牛确实好吃，特别肥美，感觉有点像是吃田...
来自 携程用户 的点评",Restaurant
food_0312,Royal Exchange Hotel,https://you.ctrip.com/food/toowong16384/8789706.html,¥99,,"Music and LocationThis is a great old pub, rather daggey inside but all the fun is sitting outside, listening to the great muso an...
来自 M30****3741 的点评",Restaurant
